"Image","Name","Price","Discount","Rating"
"https://images.meesho.com/images/products/62722505/pzuuv_512.jpg","Women Skater Black Dress","₹367","21%","3.3"
"https://images.meesho.com/images/products/62732296/ret5s_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62159465/8adiu_512.jpg","Women's Western Party Wear Multicolor Fit And Flare Sleeveless (Inside Sleeve Attached) Royal Blue and Yellow Dress(Combo Pack Of 2)","₹417","19%","3.8"
"https://images.meesho.com/images/products/62149945/dqoqv_512.jpg","Dresses","₹349","22%","NULL"
"https://images.meesho.com/images/products/62692984/49se3_512.jpg","GLITTER_BLACK Dress","₹357","22%","3.8"
"https://images.meesho.com/images/products/62715161/fjlv0_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62720364/4iftd_512.jpg","Stylist Woman Dress","₹216","30%","3.6"
"https://images.meesho.com/images/products/62715594/81dfp_512.jpg","stylish partywear long frock with dupatta set","₹793","11%","3.7"
"https://images.meesho.com/images/products/62713611/hqn5j_512.jpg","Classy Partywear Women Dresses","₹181","30%","3.9"
"https://images.meesho.com/images/products/62719597/4qv2x_512.jpg","Dresses","₹1067","9%","3.4"
"https://images.meesho.com/images/products/62696901/rbjob_512.jpg","Fancy Fabulous Women Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62714813/rzrhi_512.jpg","platting dress","₹267","27%","3.9"
"https://images.meesho.com/images/products/62712358/iangg_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62727185/w7ssf_512.jpg","Dresses","₹417","19%","NULL"
"https://images.meesho.com/images/products/62714337/gokpg_512.jpg","Women's Bodycon Full Length Dress | Party Wear","₹1468","6%","NULL"
"https://images.meesho.com/images/products/62187563/ypo85_512.jpg","Clostow Black Strap Dress","₹1218","8%","NULL"
"https://images.meesho.com/images/products/62729434/wl5ba_512.jpg","NEW DESIGNER MONSOON SPECIAL PRINTED GOWN Green","₹647","13%","NULL"
"https://images.meesho.com/images/products/62697565/sdx03_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62695360/wfzex_512.jpg","Kurti","₹628","14%","3.9"
"https://images.meesho.com/images/products/62729483/u1sqn_512.jpg","60 gram fox garjet Maroon Gowns","₹447","18%","NULL"
"https://images.meesho.com/images/products/62702817/dc56l_512.jpg","R2D Women's And Girl's Shoulder Strap Bodycon Printed Maxi Dress","₹338","23%","4.0"
"https://images.meesho.com/images/products/62729338/abyta_512.jpg","Premium Partywear Gown Red","₹547","15%","NULL"
"https://images.meesho.com/images/products/62698193/ix6xr_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62713713/sxolr_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62713162/vcn9x_512.jpg","WESTERN FOR WOMEN","₹413","19%","3.6"
"https://images.meesho.com/images/products/62718169/pb1pd_512.jpg","Dixonn Womme's & Girl's New Short Sleeeve  Stretchable Party Dress.","₹348","22%","NULL"
"https://images.meesho.com/images/products/62707378/jmj0a_512.jpg","Stylish Glamorous Women Dresses","₹967","9%","NULL"
"https://images.meesho.com/images/products/62700706/3hyc3_512.jpg","Trendy Retro Women Dresses","₹551","15%","3.4"
"https://images.meesho.com/images/products/62720825/2kuuz_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62704164/19owu_512.jpg","R K Textiles Women Dresses","₹367","21%","3.8"
"https://images.meesho.com/images/products/62726991/oea5y_512.jpg","Women A-line Dark Blue Dress","₹308","25%","4.1"
"https://images.meesho.com/images/products/62727189/viiqm_512.jpg","gown","₹417","19%","NULL"
"https://images.meesho.com/images/products/62693160/azczs_512.jpg","Jiya kurti and dresses Women's Crepe Western Dress","₹548","15%","3.7"
"https://images.meesho.com/images/products/62708170/vzge9_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62729528/vlxwh_512.jpg","Full Trendy Jacquard Women's Georgette Long Gown Maroon","₹547","15%","NULL"
"https://images.meesho.com/images/products/62700227/lmdiq_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62719633/elzqw_512.jpg","Dixonn Womme's & Girl's New Square Neck Sleeeve Less Stretchable Party Dress.","₹338","23%","NULL"
"https://images.meesho.com/images/products/62142566/kuj2h_512.jpg","MMS FASHION ILET MIDDY","₹317","24%","3.8"
"https://images.meesho.com/images/products/62717351/s1oa9_512.jpg","kurti","₹287","26%","3.9"
"https://images.meesho.com/images/products/62709176/fdprx_512.jpg","Classic Fabulous Women Dresses","₹287","26%","3.9"
"https://images.meesho.com/images/products/62715452/yh1kp_512.jpg","Women's Sequin Bodycon Dress | Party Wear","₹1468","6%","NULL"
"https://images.meesho.com/images/products/62717341/vnaot_512.jpg","Dixonn Womme's & Girl's New Round Neck Short Sleeves Stretchable Party Dress.","₹338","23%","NULL"
"https://images.meesho.com/images/products/62704922/gg3at_512.jpg","Classy Ravishing Women Dresses","₹967","9%","NULL"
"https://images.meesho.com/images/products/62683422/bpktv_512.jpg","LADIES WINE RAYON DRESS","₹358","22%","3.9"
"https://images.meesho.com/images/products/62730345/kh0jf_512.jpg","Raas Prêt Women's Maroon Ruffled Flared Maxi Dresses","₹548","15%","4.1"
"https://images.meesho.com/images/products/62713144/cgimc_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62709727/ezyra_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62700110/s6tmp_512.jpg","Dresses","₹628","14%","3.7"
"https://images.meesho.com/images/products/62669989/mjavv_512.jpg","Manshav Women's Fit And Flare Fancy Western Cotton Above Knee Nighty","₹548","15%","3.6"
"https://images.meesho.com/images/products/62732440/ao5u6_512.jpg","DUPATTA SET","₹537","16%","NULL"
"https://images.meesho.com/images/products/62720693/o6ljs_512.jpg","Fancy Designer Women Kurta Set","₹780","11%","3.4"
"https://images.meesho.com/images/products/62702470/qywax_512.jpg","Beautiful Dress for the Girls","₹358","22%","NULL"
"https://images.meesho.com/images/products/62140780/rocri_512.jpg","Cropp top dress","₹5968","2%","NULL"
"https://images.meesho.com/images/products/62727183/2porf_512.jpg","Women Skater Black Dress","₹367","21%","NULL"
"https://images.meesho.com/images/products/62705106/y8ni4_512.jpg","Fancy Elegant Women Dresses","₹967","9%","NULL"
"https://images.meesho.com/images/products/62704695/rotl3_512.jpg","Comfy Retro Women Dresses","₹967","9%","NULL"
"https://images.meesho.com/images/products/62684940/vdm0z_512.jpg","ManshavWomen's Fit And Flare Fancy Western Cotton Dress","₹620","14%","3.6"
"https://images.meesho.com/images/products/62673447/zgkkd_512.jpg","SATIN BLEND DRESS","₹1667","6%","NULL"
"https://images.meesho.com/images/products/62683933/p0dqa_512.jpg","Manshav Women's Fit nad Flare Fancy Western Cotton Midi Dress","₹540","16%","3.6"
"https://images.meesho.com/images/products/62729273/fb4ge_512.jpg","Premium Partywear Gown Pink","₹547","15%","NULL"
"https://images.meesho.com/images/products/62687196/yerx3_512.jpg","LADIES  BEAUTIFUL  AQUA BLUE DRESS","₹358","22%","4.1"
"https://images.meesho.com/images/products/62729430/b9cds_512.jpg","New-moti Gown-Royalblue","₹538","16%","3.2"
"https://images.meesho.com/images/products/62711600/pxh7o_512.jpg","Women's Dress","₹467","18%","3.6"
"https://images.meesho.com/images/products/62683587/axlwx_512.jpg","maxidress","₹628","14%","3.9"
"https://images.meesho.com/images/products/62660310/uydyt_512.jpg","Dresses","₹267","27%","3.9"
"https://images.meesho.com/images/products/62682344/fdk3h_512.jpg","GUNGRAHAK FIT AND FLARE WESTERN WEAR DRESSES","₹388","20%","4.1"
"https://images.meesho.com/images/products/62675885/2mkzn_512.jpg","DENIM BLEND DRESS","₹1367","7%","NULL"
"https://images.meesho.com/images/products/62661325/3lndx_512.jpg","NEW STYLISH FLARED DRESS FOR WOMEN","₹295","25%","3.6"
"https://images.meesho.com/images/products/62682444/metvo_512.jpg","Buy Letest Atractive Party Wear Western Wear Frock Dress For Women Online","₹457","18%","3.5"
"https://images.meesho.com/images/products/62665552/lvwpu_512.jpg","Women Fit And Flare Coral Tair  Dress","₹457","18%","4.0"
"https://images.meesho.com/images/products/62688554/60a3r_512.jpg","Urbane Glamorous Women Dresses","₹291","26%","3.7"
"https://images.meesho.com/images/products/62682525/h4uag_512.jpg","New Designer Marbal print Midi Dress with Belt","₹567","15%","3.8"
"https://images.meesho.com/images/products/62687000/eloxc_512.jpg","FIRST ARRIVAL women knee Dress flared  design georgette Black print","₹767","12%","NULL"
"https://images.meesho.com/images/products/62668034/sftvu_512.jpg","WESTERN NAVY BLUE 04","₹392","20%","3.7"
"https://images.meesho.com/images/products/62684725/faq0i_512.jpg","BATIK READYMADE SUIT 218","₹558","15%","NULL"
"https://images.meesho.com/images/products/62677619/t6wsj_512.jpg","Women Maxi Blue Dress","₹328","23%","4.0"
"https://images.meesho.com/images/products/62671447/bfphd_512.jpg","om_pink & black news paper  Dresses","₹379","21%","3.6"
"https://images.meesho.com/images/products/62664391/kpdnq_512.jpg","POLY CREPE  TOP","₹1467","6%","NULL"
"https://images.meesho.com/images/products/62677629/noliz_512.jpg","Women Skater Pink Dress","₹278","26%","4.0"
"https://images.meesho.com/images/products/62676147/crs99_512.jpg","heavy soft net with sqence work dress","₹482","17%","3.5"
"https://images.meesho.com/images/products/62658778/agy0t_512.jpg","SUMER TEX Women's Crepe Western Dress","₹548","15%","3.7"
"https://images.meesho.com/images/products/62679225/ccrhn_512.jpg","Thanmithra Western Wear Dresses","₹447","18%","NULL"
"https://images.meesho.com/images/products/62675254/ttrml_512.jpg","Beautiful Cotton Midi Dress- Free Size","₹209","30%","4.1"
"https://images.meesho.com/images/products/62681820/bqg7a_512.jpg","gowns","₹628","14%","3.9"
"https://images.meesho.com/images/products/62674890/7nthf_512.jpg","04 RED MULTI COLOUR GOWN","₹467","18%","3.7"
"https://images.meesho.com/images/products/62681707/bsooy_512.jpg","Manshav Women's Fit nad Flare Fancy Western Cotton Midi Dress","₹540","16%","3.6"
"https://images.meesho.com/images/products/62677219/bftn6_512.jpg","QWE-1PIECE-WINE dresses","₹367","21%","3.8"
"https://images.meesho.com/images/products/62679276/xzv1k_512.jpg","Urbane Retro Women Dresses","₹301","25%","3.8"
"https://images.meesho.com/images/products/62681980/xt5pm_512.jpg","Comfy Fashionable Women Dresses","₹317","24%","3.8"
"https://images.meesho.com/images/products/62661472/yq4kz_512.jpg","gown","₹667","13%","2.8"
"https://images.meesho.com/images/products/62677632/ghlqb_512.jpg","Women Maxi Black Dress","₹328","23%","4.0"
"https://images.meesho.com/images/products/62677628/bozcv_512.jpg","Women Skater Black Dress","₹308","25%","4.0"
"https://images.meesho.com/images/products/62673534/rmcjd_512.jpg","SPY WOMEN'S BRANDED WESTERN TAFFETA SILK DRESSES","₹498","17%","3.3"
"https://images.meesho.com/images/products/62681873/1y013_512.jpg","Kurti gown dress top","₹467","18%","NULL"
"https://images.meesho.com/images/products/62662555/bja2x_512.jpg","CLASSY YELLOW FLARED MINI DRESS FOR GIRLS / WOMAN","₹568","15%","4.0"
"https://images.meesho.com/images/products/62671706/fwzj5_512.jpg","Pretty Ravishing Women Dresses","₹237","30%","3.7"
"https://images.meesho.com/images/products/62685887/hifpq_512.jpg","07 HEAVY KILLER DRESS","₹667","13%","3.7"
"https://images.meesho.com/images/products/62677621/bpcce_512.jpg","Women Maxi Blue, Red, Brown Dress","₹358","22%","4.0"
"https://images.meesho.com/images/products/62677615/kt3ii_512.jpg","Women Skater Black Dress","₹278","26%","4.0"
"https://images.meesho.com/images/products/62683808/ecwfk_512.jpg","R2D Women's And Girl's Printed Bodycon Maxi Dress","₹338","23%","3.9"
"https://images.meesho.com/images/products/62677826/jb4be_512.jpg","GUNGRAHAK SMARTY WESTERN WEAR DRESSES","₹388","20%","4.1"
"https://images.meesho.com/images/products/62678195/ah0gu_512.jpg","Dresses","₹628","14%","3.9"
"https://images.meesho.com/images/products/62662533/mk7d4_512.jpg","DRESS","₹339","23%","3.7"
"https://images.meesho.com/images/products/62688390/bfyut_512.jpg","Kurti","₹467","18%","NULL"
"https://images.meesho.com/images/products/62687492/ou9xy_512.jpg","maxidress","₹628","14%","3.9"
"https://images.meesho.com/images/products/62675799/nb9ha_512.jpg","FIRST ARRIVAL women  maxi Dress flared  design georgette zebra print","₹1167","8%","NULL"
"https://images.meesho.com/images/products/62660460/j1pft_512.jpg","Pretty Elegant Women Dresses","₹287","26%","3.9"
"https://images.meesho.com/images/products/62684731/kaymu_512.jpg","Kurti gown dress top","₹467","18%","NULL"
"https://images.meesho.com/images/products/62674532/tm0wy_512.jpg","long BD","₹301","25%","3.8"
"https://images.meesho.com/images/products/62676368/yqmlw_512.jpg","Stylish kaftan VT","₹343","23%","NULL"
"https://images.meesho.com/images/products/62671140/j4mbs_512.jpg","Clostow Red Schiffli Dress","₹967","9%","NULL"
"https://images.meesho.com/images/products/62677624/nper0_512.jpg","Women Maxi Black Dress","₹348","22%","4.0"
"https://images.meesho.com/images/products/62689697/ywu8r_512.jpg","maxi dress","₹628","14%","3.9"
"https://images.meesho.com/images/products/62660166/ugfvu_512.jpg","Women's Western Party Wear Multicolor paper Print Fit And Flare Sleeveless (Inside Sleeve Attached) Black and Light Blue Dress(Combo Pack Of 2)","₹417","19%","3.8"
"https://images.meesho.com/images/products/62668697/rsmli_512.jpg","Manshav Women's Fit And flare Fancy Knee Length One-Piece Dress","₹546","15%","3.6"
"https://images.meesho.com/images/products/62669157/kvrce_512.jpg","Clostow Floral Printed Kimono","₹1218","8%","NULL"
"https://images.meesho.com/images/products/62677617/sjv9f_512.jpg","Women Skater Black Dress","₹308","25%","4.0"
"https://images.meesho.com/images/products/62677620/wh4fg_512.jpg","Women Maxi Black, White Dress","₹498","17%","4.0"
"https://images.meesho.com/images/products/62666215/iusw5_512.jpg","Manshav Women's Fit And Flare Fancy Western Cotton Above Knee Nighty","₹548","15%","3.6"
"https://images.meesho.com/images/products/62689781/vwnco_512.jpg","ManshavWomen's Fit And Flare Fancy Western Cotton Dress","₹620","14%","3.6"
"https://images.meesho.com/images/products/62675522/slzgf_512.jpg","long BD","₹301","25%","4.0"
"https://images.meesho.com/images/products/62677614/i18fv_512.jpg","Women Skater Multicolour Rayon Self Design Dresses","₹278","26%","4.0"
"https://images.meesho.com/images/products/62677616/ydjrq_512.jpg","Women Skater Black Dress","₹278","26%","4.0"
"https://images.meesho.com/images/products/62682358/z33ds_512.jpg","Manshav Women's Fit nad Flare Fancy Western Cotton Midi Dress","₹540","16%","3.6"
"https://images.meesho.com/images/products/62680297/rp9sj_512.jpg","long BD","₹301","25%","4.0"
"https://images.meesho.com/images/products/62679124/rulhc_512.jpg","Kurti  dress top","₹467","18%","NULL"
"https://images.meesho.com/images/products/62676301/cbvcj_512.jpg","Dresses","₹301","25%","3.6"
"https://images.meesho.com/images/products/62683036/kabwn_512.jpg","FIRST ARRIVAL women  maxi Dress flared  design georgette Red dot","₹1167","8%","NULL"
"https://images.meesho.com/images/products/62689344/umr9j_512.jpg","Comfy Fashionable Women Dresses","₹317","24%","4.1"
"https://images.meesho.com/images/products/13361729/353b1_512.jpg","Adrika Fashionable Dress","₹634","14%","NULL"
"https://images.meesho.com/images/products/62676120/tira8_512.jpg","caparison Black sheath party wear dress for women","₹467","18%","NULL"
"https://images.meesho.com/images/products/62689322/tx7uc_512.jpg","Attractive Women Kurtis","₹278","26%","3.5"
"https://images.meesho.com/images/products/62661011/kwxi5_512.jpg","Mickey Mouse Dress","₹488","17%","4.0"
"https://images.meesho.com/images/products/62683180/nxsvb_512.jpg","New Designer Marbal print Midi Dress with Belt","₹567","15%","3.7"
"https://images.meesho.com/images/products/62677634/fmwqh_512.jpg","Women Maxi Black, Red Dress","₹348","22%","4.0"
